127.0.0.1 - - [31/Dec/2020:16:02:06 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:32 +0900] "GET /dabom/resources/feed_img/2020113165915933.jpg HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:32 +0900] "GET /dabom/resources/feed_img/2020113165837909.jpg HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:32 +0900] "GET /dabom/resources/feed_img/2020113165828189.jpg HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:32 +0900] "GET /dabom/resources/feed_img/2020113165816738.jpg HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:32 +0900] "GET /dabom/resources/feed_img/202011307172936.png HTTP/1.1" 200 534619
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:32 +0900] "GET /dabom/resources/feed_img/202011307173376.png HTTP/1.1" 200 926003
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:32 +0900] "GET /dabom/resources/feed_img/202011307173319.png HTTP/1.1" 200 808226
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:32 +0900] "GET /dabom/resources/feed_img/202011307153180.png HTTP/1.1" 200 639462
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:32 +0900] "GET /dabom/resources/feed_img/202011307145098.png HTTP/1.1" 200 574732
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:32 +0900] "GET /dabom/resources/feed_img/202011307153670.png HTTP/1.1" 200 658260
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:32 +0900] "GET /resources/image/red_heart.png HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:32 +0900] "GET /dabom/resource/js/scroll.js HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:33 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:33 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:40 +0900] "GET /dabom/mypage_main.do HTTP/1.1" 200 26886
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:40 +0900] "GET /dabom/resources/css/mypage_middle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:41 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:41 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:42 +0900] "GET /dabom/mypage_friends.do HTTP/1.1" 200 30441
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:42 +0900] "GET /dabom/resources/css/mypage_friends.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:42 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:43 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:43 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:44 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 32933
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:44 +0900] "GET /dabom/resources/css/mypage_food.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:45 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:02:45 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:03:16 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 32939
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:03:16 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:03:16 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:03:45 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 32942
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:03:46 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:03:46 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:07:59 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 32948
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:08:00 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:08:00 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:04 +0900] "GET /dabom/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:04 +0900] "GET /dabom/login.do HTTP/1.1" 200 5371
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:06 +0900] "GET /dabom/oauth/kakao/callback.do?code=b1DGINJ1EW2AlB0JerIyhQcmrReH5QgLL78DWI51KYZ01zszDvVI4TZBbfVt8zh_wi2f6wo9cxgAAAF2t8k4Mg HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:09 +0900] "GET /dabom/mainpage.do HTTP/1.1" 200 43940
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:09 +0900] "GET /dabom/resource/js/scroll.js HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:09 +0900] "GET /dabom/resources/profile_img/ddks.png HTTP/1.1" 200 574732
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:09 +0900] "GET /resources/image/red_heart.png HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:09 +0900] "GET /dabom/resources/feed_img/2020113165929405.jpg HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:09 +0900] "GET /dabom/resources/feed_img/2020113165915933.jpg HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:09 +0900] "GET /dabom/resources/feed_img/2020113165837909.jpg HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:09 +0900] "GET /dabom/resources/feed_img/2020113165828189.jpg HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:09 +0900] "GET /dabom/resources/feed_img/2020113165816738.jpg HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:09 +0900] "GET /dabom/resources/feed_img/202011307172936.png HTTP/1.1" 200 534619
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:09 +0900] "GET /dabom/resources/feed_img/202011307173319.png HTTP/1.1" 200 808226
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:09 +0900] "GET /dabom/resources/feed_img/202011307173376.png HTTP/1.1" 200 926003
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:09 +0900] "GET /dabom/resources/feed_img/202011307153180.png HTTP/1.1" 200 639462
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:09 +0900] "GET /dabom/resources/feed_img/202011307153670.png HTTP/1.1" 200 658260
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:09 +0900] "GET /dabom/resources/feed_img/202011307145098.png HTTP/1.1" 200 574732
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:09 +0900] "GET /resources/image/red_heart.png HTTP/1.1" 404 844
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:09 +0900] "GET /dabom/resource/js/scroll.js HTTP/1.1" 404 846
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:10 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:10 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:11 +0900] "GET /dabom/mypage_main.do HTTP/1.1" 200 26886
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:12 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:12 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:15 +0900] "GET /dabom/mypage_friends.do HTTP/1.1" 200 30441
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:15 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:16 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:16 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:18 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 32948
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:18 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:18 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:42 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 32948
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:43 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:43 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:46 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 32948
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:47 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:53:47 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:58:24 +0900] "GET /dabom/news.do HTTP/1.1" 200 26651
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:58:24 +0900] "GET /dabom/resources/css/news_main.css HTTP/1.1" 200 2939
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:58:24 +0900] "GET /dabom/resources/js/news_main.js HTTP/1.1" 200 2267
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:58:24 +0900] "GET /dabom/resources/image/bg_structure.png HTTP/1.1" 200 201577
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:58:26 +0900] "GET /dabom/mypage_main.do HTTP/1.1" 200 26886
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:58:26 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:58:26 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:58:26 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:58:28 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 33170
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:58:29 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:58:29 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:58:50 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 33181
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:58:52 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:16:58:52 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:01:19 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 33254
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:01:20 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:01:20 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:01:37 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 33254
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:01:38 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:01:38 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:01:54 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 33284
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:01:56 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:01:56 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:02:28 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 33289
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:02:30 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:02:30 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:03:16 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 33289
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:03:17 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:03:17 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:04:40 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 33290
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:04:41 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:04:41 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:05:20 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 33263
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:05:21 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:05:21 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:05:49 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 33276
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:05:51 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:05:51 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:06:14 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 33269
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:06:15 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:06:15 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:06:26 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 33273
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:06:27 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:06:27 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:06:35 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 33273
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:06:36 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:06:36 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:06:42 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 33273
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:06:43 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:06:43 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:06:45 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 33273
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:06:46 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:06:46 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:07:33 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 33268
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:07:35 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:07:35 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:08:56 +0900] "GET /dabom/mypage_friends.do HTTP/1.1" 200 30441
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:08:56 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:08:57 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:08:57 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:08:58 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 33268
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:08:59 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:08:59 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:09:44 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 33268
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:09:45 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:09:45 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:09:47 +0900] "GET /dabom/mypage_friends.do HTTP/1.1" 200 30441
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:09:47 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:09:48 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:09:48 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:09:59 +0900] "GET /dabom/mypage_food.do HTTP/1.1" 200 33268
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:10:01 +0900] "GET /dabom/mypage_exercise.do HTTP/1.1" 200 26882
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:10:01 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:10:02 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:10:02 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:10:03 +0900] "GET /dabom/mypage_friends.do HTTP/1.1" 200 30441
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:10:03 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:10:04 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:10:04 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:10:06 +0900] "GET /dabom/news.do HTTP/1.1" 200 26651
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:10:07 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:10:07 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:10:09 +0900] "GET /dabom/foodlist.do HTTP/1.1" 200 31622
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:10:09 +0900] "GET /dabom/resources/css/foodlist.css HTTP/1.1" 200 17949
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:10:09 +0900] "GET /dabom/resources/css/fooddetail.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:10:11 +0900] "GET /dabom/chatroomlist.do?member_no=1 HTTP/1.1" 200 863
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:10:11 +0900] "GET /dabom/resources/profile_img/favicon.png HTTP/1.1" 404 858
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:10:13 +0900] "GET /dabom/mainpage.do HTTP/1.1" 200 43940
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:10:13 +0900] "GET /dabom/resources/feed_img/2020113165929405.jpg HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [31/Dec/2020:17:10:13 +0900] "GET /dabom/resource/js/scroll.js HTTP/1.1" 404 846
